Local authority code ,Local authority name,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E07000206,Waveney,42431,43900,46250,47812,52625,59680,72873,91987,114498,124872,128874,142373,148725,136487,142125,140375,139155,140681,148187,156736
E09000007,Camden,117500,137500,153875,176812,218737,245987,261250,276875,286893,312250,340100,386875,430487,417250,447350,485000,487375,554875,631250,676250
E09000001,City of London,98375,112250,147375,163718,189937,229750,236625,282875,285687,305625,322000,386312,406493,380500,424618,453125,456625,540875,657875,761687
E09000012,Hackney,65375,69750,79125,95750,124000,146218,166250,186812,202000,216125,228312,252873,271500,259868,291875,300250,316750,353187,403750,453075
E09000013,Hammersmith and Fulham,117037,129125,151375,174250,213575,235000,253112,271250,292487,309250,336750,386250,420912,413750,455718,465625,484187,537500,613125,688750
E09000014,Haringey,69250,76248,87842,99875,123425,142498,164750,188875,202750,220750,232500,252998,270937,252500,281875,301250,310118,334012,377199,432437
E09000019,Islington,97250,106936,122862,146750,182112,201987,227012,239375,244937,258375,283737,326755,351250,342781,362362,392937,412343,441400,509375,570000
E09000020,Kensington and Chelsea,184625,209775,239243,265218,319750,355750,380743,396362,431250,454750,500050,602500,676500,682500,744025,781562,848750,958125,1111250,1189343
E09000022,Lambeth,68612,77243,90750,109875,137400,158500,179237,195937,210125,222987,237500,262999,281250,270500,296375,305562,312500,337000,395750,448750
E09000023,Lewisham,58031,61623,68250,76687,92496,113593,133125,156807,172237,183498,194000,215125,228500,218125,229375,239987,245750,252500,291748,341131
E09000025,Newham,47625,52500,59500,66373,81498,98852,125250,159250,179250,189375,201248,220750,230250,199812,205000,215000,217250,222250,242500,283250
E09000028,Southwark,64618,71206,84750,103125,132750,161312,181475,193749,210750,227250,238750,259237,271250,271250,299500,316250,319763,340625,385857,442018
E09000030,Tower Hamlets,66250,74625,81362,103500,132750,156750,182375,195743,210625,227312,237450,264987,294487,274250,298750,306875,307375,324950,362625,405125
E09000032,Wandsworth,89625,98656,117375,140075,171750,190885,218375,237900,246312,260134,285650,336237,357425,344625,374693,385562,397500,441762,508941,541875
E09000033,Westminster,122250,141375,164500,188850,232237,256850,295625,315000,330307,352889,380750,440625,495487,492500,540562,591250,598750,693000,783926,844062
E09000002,Barking and Dagenham,49373,51375,56709,61237,71125,82998,102625,132250,152498,163500,165375,178000,190772,171750,164500,169500,170250,177125,200625,232125
E09000003,Barnet,86375,94206,107500,121500,146831,166500,191487,221149,242000,249737,259500,287487,295862,289112,319000,331250,338750,361237,393062,438750
E09000004,Bexley,63750,69312,76125,82875,93487,109500,127500,152250,169612,180375,189000,204250,214250,198750,206811,216750,216250,223750,243498,276250
E09000005,Brent,71000,78487,91250,103375,127187,149375,171250,201250,222000,236750,246611,267487,284375,271250,280625,301250,320612,337112,379812,426125
E09000006,Bromley,78112,83000,93125,107500,126362,142562,164237,192267,212312,224125,234750,250125,259987,249112,263750,274925,278737,287750,322500,364312
E09000008,Croydon,61737,67862,76000,84500,99875,119625,138612,164487,180250,190250,198487,217237,228500,215500,218500,223500,228375,235437,252750,291250
E09000009,Ealing,78993,86499,98375,114250,137500,154118,176625,205699,223250,236500,242750,257487,278250,259687,276437,284487,300125,321250,362500,407500
E09000010,Enfield,67100,73250,81500,89375,104625,122498,141999,171500,186498,199375,206750,223769,237062,225218,233375,240500,242250,249999,272875,315747
E09000011,Greenwich,61250,64000,71498,81062,97561,111966,131237,157250,173500,187750,196237,212500,225312,213406,230875,238562,239237,247387,275937,313437
E09000015,Harrow,80362,88487,101956,115250,137375,156987,181250,218737,238137,247625,249737,270875,287062,265000,284250,299062,304500,322500,352368,405737
E09000016,Havering,67124,70998,78875,86248,97818,115062,134373,164748,182748,192887,199000,215750,227000,207937,214248,220875,222031,231787,246125,276150
E09000017,Hillingdon,71375,76062,84750,95125,114500,132662,154250,183000,201368,214750,223487,237500,247357,233625,244250,250000,250000,266243,289250,334975
E09000018,Hounslow,72500,77000,89362,103487,123750,139562,161500,184562,202750,219000,229250,245500,249750,241250,248737,250000,250000,274375,301593,330000
E09000021,Kingston upon Thames,81625,88250,101362,118000,142625,159812,183000,207475,223000,236806,244750,275250,294868,273750,292062,302500,305937,326875,363000,402487
E09000024,Merton,76375,81500,91125,107625,131362,149325,171362,195237,214375,229125,237487,253249,272250,253000,280250,295000,299750,321250,363000,401875
E09000026,Redbridge,68750,73912,82375,91112,109250,127623,153125,185498,210500,227250,233500,248250,258123,243750,248750,253000,259000,270187,291750,333875
E09000027,Richmond upon Thames,112000,124250,145625,166000,201000,222487,239987,253750,278500,295375,314750,360750,387500,361031,395312,412306,429250,463625,507806,571375
E09000029,Sutton,67675,72330,80237,90868,108250,125225,144725,167831,178612,193750,203993,220000,236487,216812,227587,235812,239431,249237,266875,308888
E09000031,Waltham Forest,55250,59375,67623,75747,89562,108875,135748,164750,182375,195998,206500,230437,240062,216250,224250,232000,240000,252993,299062,354687
E06000036,Bracknell Forest,69625,75987,88425,97931,116837,129306,145850,166737,175295,184737,192987,210987,218862,201250,214375,216733,221250,228737,245750,275875
E06000043,Brighton and Hove,52812,57475,63750,73750,89487,111625,137000,160250,174500,188625,198750,225750,236093,215125,231375,240250,241237,248534,261250,289862
E06000046,Isle of Wight,47625,50556,55375,60725,70375,81125,97375,123000,142487,156812,164125,175987,179250,167000,173447,171875,171250,170500,175947,180250
E06000035,Medway,46075,49123,52499,55937,63873,73373,86997,108485,125748,135000,138937,152248,156212,140512,147360,148500,147991,153500,163750,179207
E06000042,Milton Keynes,47825,51431,56450,61498,71500,83250,101500,124681,141375,151000,157125,170998,175125,159375,166687,168437,172093,179998,189250,211787
E06000044,Portsmouth,47186,49875,54562,58737,66987,77186,92748,115000,129045,137375,140125,150500,154750,141500,148000,148750,150000,150875,159500,168275
E06000038,Reading,56372,61018,70456,80500,102112,117375,133750,152500,159581,169000,176125,194250,202562,185250,190362,192500,193750,205000,219500,245487
E06000039,Slough,55750,59248,66112,73000,85987,102487,121250,141368,158500,169500,175668,187237,195952,179431,181998,190000,191187,201000,216362,240777
E06000045,Southampton,47875,51250,56750,61050,71375,83606,101125,124248,138625,146868,151675,160612,164743,150750,160375,161625,160000,158687,165800,175500
E06000037,West Berkshire,73625,78181,90125,104612,124625,144356,160743,178893,192987,208750,217250,236518,244875,232512,238500,245250,241750,249737,253187,281300
E06000040,Windsor and Maidenhead,95875,107375,126475,140887,166225,189437,208737,234531,248237,262625,275375,301250,319993,301250,314375,323750,323500,334250,358750,403737
E06000041,Wokingham,84593,93862,108000,123500,147237,165975,185612,210055,222750,238250,244237,265000,272368,248662,262937,273625,278500,281750,309218,347500
E07000004,Aylesbury Vale,68125,71637,78987,87175,101425,115250,134474,153531,170562,183500,192862,210800,220475,202937,216062,225875,226937,227875,237987,255000
E07000005,Chiltern,114375,124887,145187,166012,183718,210500,231375,259682,291987,300187,323750,341625,365000,351687,358437,367000,370250,374131,410000,446062
E07000006,South Bucks,115812,127750,153237,164750,184458,208500,227000,266800,290437,311500,331062,366000,373750,341250,384975,379062,384993,392000,444437,463737
E07000007,Wycombe,78862,85043,95850,108175,126543,144250,161000,185045,202987,217500,227112,243737,249975,244112,248250,255937,254925,271612,285125,316250
E07000061,Eastbourne,49750,52500,56000,60487,70750,83056,103737,128750,147125,156375,159500,172362,182125,166868,176750,176625,171750,173812,183737,197362
E07000062,Hastings,41125,44518,47125,50875,58000,65375,79222,99556,121612,130475,134250,144250,149250,139250,144875,145875,150000,153737,160987,166993
E07000063,Lewes,59750,66000,72737,80487,92787,113593,134368,159100,178537,194250,200125,218750,233737,207500,217375,228937,226500,234500,244612,267750
E07000064,Rother,60236,66375,71743,78125,89750,106225,124743,156375,173237,182487,189250,204250,219993,203750,215000,216250,216062,222500,226937,242487
E07000065,Wealden,68237,72650,81750,90375,106000,122125,139987,171237,188750,204768,211750,225875,238180,218187,230500,233569,226875,237500,245000,264000
E07000084,Basingstoke and Deane,66312,71487,80350,87875,106987,119000,137462,156612,172737,183987,188809,204425,212250,193368,212250,211437,216625,223312,229750,245206
E07000085,East Hampshire,75156,78462,87748,104225,120375,137237,160250,185650,202750,217750,230875,246248,249373,241062,257062,261500,250000,258750,279237,303112
E07000086,Eastleigh,59043,63331,69500,75625,90487,107237,127112,151812,169812,177793,183662,195000,202737,184681,192250,199362,203687,204250,214250,233112
E07000087,Fareham,63500,68122,74250,81500,92987,112793,133237,156862,172373,181000,186875,200000,206437,187500,197125,200750,205874,207500,218000,236736
E07000088,Gosport,46750,49496,52243,55873,61998,73000,86373,109622,124867,132250,136987,143000,146000,139737,142225,141987,144000,148625,153750,162750
E07000089,Hart,86237,92875,109112,121112,141181,155975,178612,202125,218812,236237,242675,261000,273375,253225,264625,279375,280687,287368,310312,345357
E07000090,Havant,58250,63625,68623,73862,84000,97375,119362,139750,160000,166312,173623,184750,188737,175750,186247,184457,185868,191250,205618,215687
E07000091,New Forest,70750,75750,81612,90500,109112,126250,145000,175800,196237,212750,221750,236375,241750,223000,236750,243937,245612,245000,250625,275000
E07000092,Rushmoor,62805,67987,76743,84050,100362,114731,128862,151493,161062,171306,174750,191737,204737,187362,198937,203750,200000,205875,222487,244362
E07000093,Test Valley,69687,71862,80875,88531,106250,125675,145243,166406,187250,197500,212062,224675,236618,217693,230487,236125,235500,236500,242812,257312
E07000094,Winchester,86500,92250,108562,118500,137987,157625,189800,216966,238562,249048,247125,267987,287500,255000,280000,302050,295500,305500,320687,347750
E07000105,Ashford,58375,61375,64750,71111,83399,93750,114375,138748,159125,168998,177393,190623,196373,179500,188737,185875,182880,193750,210237,224750
E07000106,Canterbury,56125,58873,64461,69737,81124,94375,114750,141750,164500,177625,181262,193862,201874,179993,195248,203437,201750,205500,222498,238125
E07000107,Dartford,58125,59500,63750,68448,78343,92243,110468,133750,150250,158749,168498,180631,189623,178250,179500,184500,187000,192999,207250,232062
E07000108,Dover,50500,52487,55000,59373,65425,75000,88250,107812,130725,143062,146875,161531,168061,152625,162937,158750,158987,162625,176250,184875
E07000109,Gravesham,57625,60375,66373,70368,79125,91549,109437,132237,149875,159748,163375,175123,181500,170731,177125,178437,180500,186500,197498,217756
E07000110,Maidstone,63600,69625,76312,80748,92625,110306,125056,148500,171875,180500,187665,201375,207125,187375,200000,202431,200000,205562,215250,240000
E07000111,Sevenoaks,81500,89000,100375,115249,131000,151675,170368,195355,217250,230750,243425,257125,270843,254375,269868,280000,282875,291375,301000,339375
E07000112,Shepway,50887,54625,58750,62750,69812,76625,93375,119498,140743,155000,163249,174499,181123,166750,173493,175375,173000,176812,181743,195625
E07000113,Swale,48250,50750,54500,58225,66125,74500,90623,114498,132498,143437,148500,158748,164623,151593,155375,153125,155437,159875,173375,185125
E07000114,Thanet,45125,47375,50375,54125,60748,71625,83998,107000,127373,141093,150987,161737,165875,153748,157187,155375,153500,156624,166487,176500
E07000115,Tonbridge and Malling,67862,74000,82500,91875,108631,123242,143750,168500,188248,199000,211562,231625,237125,214625,229124,236631,231750,237750,251498,277000
E07000116,Tunbridge Wells,70750,74750,85456,94237,113374,128062,148061,174000,196499,215200,224312,241731,247112,235812,249750,248998,249275,252250,258500,290500
E07000177,Cherwell,58306,62875,69625,77375,91487,109375,126000,149481,164531,173623,182368,196248,203250,188275,201062,209250,209062,213125,228500,244987
E07000178,Oxford,76702,80625,92875,104650,127500,144475,164987,194250,215000,226000,230231,246750,260000,243125,252750,263187,265750,282437,302500,333750
E07000179,South Oxfordshire,82500,87362,94500,109625,128750,148175,168750,198325,214362,228043,238875,260737,267750,249987,267125,273375,275375,282500,303550,330187
E07000180,Vale of White Horse,72250,78500,88431,98768,118875,136500,155737,180875,195425,209000,220618,239873,248550,226875,239000,247362,248237,249999,261000,282750
E07000181,West Oxfordshire,72000,78873,90312,100000,119000,132125,151797,174875,195362,208312,216625,228250,232000,218500,231550,236875,237987,242625,249937,275618
E07000207,Elmbridge,103406,114323,135225,151137,179187,207668,227000,249487,267500,286750,310562,343050,371625,361750,378375,391500,394987,422375,446875,481250
E07000208,Epsom and Ewell,91375,99100,114500,127550,144750,168875,191937,221000,238675,249973,259125,290837,302375,266750,296625,308500,310000,320750,350243,399625
E07000209,Guildford,84579,90875,106375,121618,143862,161725,179750,205500,225931,239050,246187,267250,282481,250000,287500,293175,292850,310100,326250,361312
E07000210,Mole Valley,105425,110712,122493,139000,162812,183612,206312,235743,251812,281250,296750,303750,323737,306897,331375,346812,345750,368750,383618,420375
E07000211,Reigate and Banstead,79718,86362,99125,111118,130000,147387,167175,195737,215612,228000,234375,251487,261375,247912,266875,269625,263043,281562,305000,336237
E07000212,Runnymede,82000,87887,103850,118250,137475,157100,174987,202750,217500,230300,241375,256695,272138,253812,254987,270000,261000,273993,302000,333625
E07000213,Spelthorne,79612,83118,94487,109500,127737,147237,168912,188937,202487,213593,221750,240000,248725,238750,243562,249362,250000,261500,282250,316937
E07000214,Surrey Heath,88737,95625,110587,125475,147337,164250,182987,214237,227562,236750,244487,263100,272375,252750,273020,276750,278268,292500,306250,345375
E07000215,Tandridge,86431,94346,106987,121662,141062,154881,178118,209375,231237,238750,249431,271062,278737,251250,281601,294375,281687,296812,318875,358250
E07000216,Waverley,92812,102262,119625,129487,153512,172718,193750,226625,241625,249999,265150,292000,307000,297937,313625,327528,331112,341250,353493,383750
E07000217,Woking,75781,80737,91087,103750,127500,143500,161737,187750,205250,218875,228975,244487,249975,240987,251000,259312,261000,276812,295731,327425
E07000223,Adur,53812,59750,68237,74687,87475,106487,124600,147250,163875,176875,183375,200487,212731,184750,198975,202500,206875,217500,229500,255175
E07000224,Arun,58455,62124,69500,76237,86725,101412,122393,147000,166850,178975,182375,200487,210500,188812,201125,202612,203100,210875,221331,235612
E07000225,Chichester,74812,80300,90612,98737,118725,136962,156000,186375,215250,227500,237606,248237,251250,243362,251062,265625,267500,269500,282500,302187
E07000226,Crawley,55987,60000,69612,77643,91993,107237,122250,142250,160112,170613,172750,187168,199854,177750,182762,186750,188125,194875,215493,238743
E07000227,Horsham,76335,81768,92112,105125,124556,140862,161606,188618,210500,223500,233606,250987,259993,236862,252891,255625,264906,274312,289000,314000
E07000228,Mid Sussex,72487,77237,87500,99487,120350,137875,154250,183225,204150,218834,223112,239181,248475,232200,242475,248924,247544,251250,271000,299875
E07000229,Worthing,52250,57300,64748,69037,81873,94487,115500,141650,157875,166437,173737,189612,195250,177000,191862,197437,197368,200793,212419,232481
E06000022,Bath and North East Somerset,63500,67687,75237,82487,100612,117500,137112,163500,182125,194750,202650,223000,225687,203000,224993,231562,231375,237125,243987,259375
E06000028,Bournemouth,54925,59236,65362,71475,83750,96250,118618,143737,163481,175156,181500,192737,197400,179781,189750,198362,195937,197750,203500,213750
E06000023,"Bristol, City of",48250,52125,55875,62362,73475,84125,101500,126031,139500,149362,156750,171337,175750,162750,170625,173612,174375,176500,185875,205737
E06000052,Cornwall,49750,53375,56937,60975,68875,79375,97737,131931,158250,176987,181375,193987,197250,181362,188375,190250,188375,187562,190187,197990
E06000053,Isles of Scilly,125806,122306,153062,131875,186937,184375,190000,260906,319375,284375,346875,361250,297375,340625,266875,329375,366250,323437,251243,300625
E06000024,North Somerset,56250,59230,64249,68706,79237,88875,104225,128000,147480,159000,167425,183225,187556,174418,185500,184487,183312,188875,198731,213187
E06000026,Plymouth,43500,45312,46125,47750,51487,58181,72712,88975,110725,127362,133724,146250,146875,138125,144108,140437,140625,141500,150017,155250
E06000029,Poole,59612,63987,72987,80000,92487,108125,128125,155987,177125,189187,195687,213062,221250,198875,207437,206875,212000,216250,227375,242487
E06000025,South Gloucestershire,53375,55875,59237,64312,75873,88623,108486,131937,146312,158125,164487,181748,186500,171000,181175,179750,180000,184362,196250,212756
E06000030,Swindon,49612,51998,55862,63262,76187,88375,104600,118250,126750,133125,138987,150975,152750,141681,150750,149311,147612,151000,158312,168300
E06000027,Torbay,49581,51931,55112,58625,66362,77125,91237,116687,137487,152987,157875,168736,169543,156250,160306,160480,156750,160437,163500,170750
E06000054,Wiltshire,60475,64618,70062,77781,90737,106250,124000,146362,163625,176987,182881,195987,200000,185775,195987,200000,199993,199975,207000,220000
E07000040,East Devon,59850,64625,67750,72875,83862,95362,122862,156000,179225,192750,199500,217000,222000,207062,220000,224375,221125,217562,226187,239375
E07000041,Exeter,51375,52750,54925,59100,68762,79181,100550,128225,149562,160750,166237,177743,182500,173125,177487,182875,182250,185000,189487,202500
E07000042,Mid Devon,54843,56875,59987,63487,75737,85562,106987,132237,156987,170987,170187,185481,192987,178248,181362,187687,183906,186625,186937,199237
E07000043,North Devon,51750,55750,59106,64625,74812,86000,107812,134737,160112,179987,184375,199560,199500,179437,191937,191502,190500,190875,197981,207125
E07000044,South Hams,66266,67875,73987,80312,89875,106750,132125,168162,189250,217118,226312,243125,251299,230000,241000,241937,234368,240000,245500,261987
E07000045,Teignbridge,54375,57250,60768,66625,76225,86987,109493,138737,160425,177487,183250,196737,196562,183437,194000,196562,194262,191000,197000,210081
E07000046,Torridge,48375,50856,52681,57875,67618,77618,99312,128000,153737,169968,172125,181737,190000,174987,183175,182743,179000,174874,180112,190687
E07000047,West Devon,57987,60300,64368,69612,78362,89062,110625,145625,170737,184312,195737,208312,213431,195437,190937,193681,193750,194750,196250,212812
E07000048,Christchurch,69750,76750,87125,98000,114625,133937,149987,181250,210487,224531,228375,243031,248750,232456,243737,248675,249250,249987,261062,290931
E07000049,East Dorset,77237,85987,96975,109875,127702,144875,166725,204481,226850,237237,240750,259500,269237,244375,256207,261625,263750,267750,285875,300625
E07000050,North Dorset,60450,65625,70500,77993,91625,102937,128062,152062,172750,183125,187687,206487,215750,197000,208812,205562,203687,209500,217737,223625
E07000051,Purbeck,63852,68875,76812,81987,99431,116562,135737,161250,187625,205000,219000,231112,233500,217250,226000,233750,232500,234000,242812,257500
E07000052,West Dorset,61831,68875,76000,81937,95375,113187,132937,164987,188625,205500,214612,230500,236375,219937,227487,233062,233500,232500,236375,249750
E07000053,Weymouth and Portland,46250,50187,54793,58775,71100,81850,99000,129743,143668,157312,170125,188562,193993,177406,179312,181937,177625,178368,179875,192187
E07000078,Cheltenham,56531,59875,65806,73000,85625,99625,119527,139748,155987,170375,177093,186125,190687,177000,192375,196500,197625,199987,205750,219000
E07000079,Cotswold,77750,84125,93750,107225,125437,133987,155081,187437,216000,234875,244125,253248,269000,252000,271250,266875,266218,270406,278500,298125
E07000080,Forest of Dean,50625,55125,59487,62293,69625,80625,95625,120218,141000,154250,162500,177562,180937,163031,171125,172250,167500,162500,166500,177687
E07000081,Gloucester,45062,46200,49437,54125,61111,70000,81812,100487,120250,128706,134737,150812,151750,138125,142875,138187,140375,143812,150375,158625
E07000082,Stroud,58018,59862,66500,73825,83375,96750,115125,140562,162425,176000,179237,197987,203869,187750,187000,191875,186375,191812,201249,215000
E07000083,Tewkesbury,59625,62875,67248,71987,80718,93875,113243,135873,154875,164937,169500,182550,192125,168375,182750,184750,182700,185625,197437,209875
E07000187,Mendip,53062,56875,59937,66750,76362,85975,105500,130393,150250,163737,168418,182625,187725,174875,180562,183375,177062,180187,188000,200487
E07000188,Sedgemoor,50625,54356,56450,58937,69056,75167,91000,118116,139843,153375,155875,170737,175000,156625,165750,165312,164487,166875,168493,178062
E07000189,South Somerset,50812,54312,57625,63562,74424,83750,97500,126362,147000,160000,163056,176743,180000,170225,174750,175000,172750,173267,179000,187687
E07000190,Taunton Deane,53181,55784,59125,62375,72337,81725,101124,127475,147725,163931,165337,177237,181737,169250,176106,175687,174250,174000,178375,188112
E07000191,West Somerset,59675,60243,65375,69681,77125,89937,110868,141125,165937,178750,180812,190556,205500,189632,199425,193175,190375,196937,200250,204562
W06000001,Isle of Anglesey,45237,48156,48875,49375,54437,56999,65612,80000,105750,126750,137250,154237,152487,146325,149500,143875,143750,141500,145000,152062
W06000002,Gwynedd,40250,42500,44125,46250,49743,53000,58625,74531,97487,121875,134993,143187,145500,135812,136625,132000,135500,135250,134750,141125
W06000003,Conwy,44112,46000,49500,51500,55968,58737,67862,87497,112000,132500,139250,149375,148487,138825,143375,144437,138487,137987,143250,144250
W06000004,Denbighshire,42731,43000,44437,45237,48875,52662,59861,75937,95250,114375,123550,129362,133281,124243,124987,123250,122750,124125,124987,131000
W06000005,Flintshire,44212,46455,49362,51000,54125,59612,67312,83125,104487,123125,128000,138750,138181,133375,129998,129500,130000,129000,133000,138875
W06000006,Wrexham,44829,45562,46509,48556,52084,56250,62712,80237,104487,119225,127011,137125,138187,130118,132812,127800,129487,125625,129927,137250
W06000023,Powys,49000,50906,53625,55625,60250,65417,75780,94000,124000,142500,151000,163375,163750,151562,161250,155562,155500,155618,159937,161625
W06000008,Ceredigion,49375,52568,56250,58712,61425,66937,77250,98612,133124,151368,162375,176181,176993,165687,174812,172000,164250,161187,161812,167243
W06000009,Pembrokeshire,44250,45750,48125,50125,53875,56031,66750,89812,117987,138612,148875,163725,166250,162250,161625,155875,156000,151750,150125,155500
W06000010,Carmarthenshire,37750,39250,40750,42612,42843,46500,50125,63399,84000,105375,116250,126375,132750,122555,122500,119625,117125,113937,118125,124250
W06000011,Swansea,42900,44862,46625,48330,51990,54225,57250,69874,92237,111750,121828,128875,131625,125093,126306,124248,124486,123375,125356,126750
W06000012,Neath Port Talbot,35125,35987,36812,38612,39350,40750,43312,48250,65162,82250,88487,99500,104500,96500,90625,90500,90375,90125,92962,96375
W06000013,Bridgend,42825,45236,47437,48487,52000,53025,56875,68263,88737,104375,115918,123498,123362,117023,120625,117875,114812,117998,121562,125623
W06000014,The Vale of Glamorgan,52868,56225,59112,61749,66156,66562,78487,94400,123875,136993,145937,157237,166250,164456,169000,165625,164812,170250,177500,182487
W06000015,Cardiff,49487,52750,55937,60862,67750,74862,87198,110362,131987,146362,149500,158250,160112,154125,159750,156250,158987,161112,164500,170125
W06000016,Rhondda Cynon Taf,32962,33125,33600,35250,36293,35750,39750,46631,59000,74737,85125,92250,92875,85500,85087,84125,83500,84625,88875,91681
W06000024,Merthyr Tydfil,30375,31737,31487,30568,32750,35020,36125,39237,50362,67800,79000,87125,89124,81250,79468,80312,79500,79487,80875,83993
W06000018,Caerphilly,36337,37812,39100,40125,42487,45612,49875,61750,79812,93812,105230,115918,117575,102749,102087,103500,101625,104618,112275,115000
W06000019,Blaenau Gwent,29237,30125,29443,30375,32750,32250,33737,36250,52300,68237,76112,81750,83875,73625,73500,71062,70126,69987,72250,74500
W06000020,Torfaen,37950,39112,40250,42375,44500,47125,52662,65987,84249,98000,107487,118425,119250,109812,109987,110000,111312,110000,111375,118062
W06000021,Monmouthshire,57418,59237,64437,67000,73500,83237,96125,121500,145237,165500,175000,187500,187375,174500,182500,183375,182762,177487,186000,205000
W06000022,Newport,41975,44250,46793,49050,52000,55750,64600,80793,104000,118550,126100,135593,135394,124918,123750,124487,122875,123862,125562,129375
K04000001,England and Wales,53625,57375,60612,66487,74486,82799,97125,119125,138875,152498,160125,171250,174875,166547,177000,177625,177487,180500,186737,197362
